"","Name","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"109","5-5-4-1-1","GO:0055086","nucleobase-containing small molecule metabolic process","6/29","132/4489",0.00015703432632599,0.00437443037978797,0.00357628869645824,"CG17896/Pgi/AcCoAS/UGP/Paics/AdenoK",6
"110","5-5-4-1-1","GO:0006820","anion transport","5/29","83/4489",0.000160395780592226,0.00437443037978797,0.00357628869645824,"Mpc1/CG1907/aralar1/CG15096/Indy",5
"111","5-5-4-1-1","GO:0015849","organic acid transport","4/29","47/4489",0.000206886158748568,0.00517215396871419,0.00422846271828213,"Mpc1/CG1907/aralar1/Indy",4
"112","5-5-4-1-1","GO:0015711","organic anion transport","4/29","50/4489",0.000263569204081342,0.00608236624803096,0.00497260117821479,"Mpc1/CG1907/aralar1/Indy",4
"113","5-5-4-1-1","GO:1901135","carbohydrate derivative metabolic process","7/29","224/4489",0.000426368596996874,0.00821539788531567,0.00671644809571422,"Gpdh1/Pgi/AcCoAS/UGP/Taldo/Paics/AdenoK",7
"114","5-5-4-1-1","GO:1901605","alpha-amino acid metabolic process","4/29","57/4489",0.000438154553883503,0.00821539788531567,0.00671644809571422,"CG17896/Argl/Oat/CG7560",4
"115","5-5-4-1-1","GO:0044283","small molecule biosynthetic process","5/29","105/4489",0.000483237229598432,0.00852771581644291,0.00697178170256561,"Pgi/AcCoAS/Argl/AdenoK/CG7560",5
"116","5-5-4-1-1","GO:0009150","purine ribonucleotide metabolic process","4/29","81/4489",0.0016578793791477,0.0229092224572471,0.0187292941492582,"Pgi/AcCoAS/Paics/AdenoK",4
"117","5-5-4-1-1","GO:0019637","organophosphate metabolic process","6/29","206/4489",0.00169858415743182,0.0229092224572471,0.0187292941492582,"Gpdh1/Pgi/AcCoAS/Taldo/Paics/AdenoK",6
"118","5-5-4-1-1","GO:0009259","ribonucleotide metabolic process","4/29","85/4489",0.00198193849511006,0.023877219309097,0.0195206740316477,"Pgi/AcCoAS/Paics/AdenoK",4
"119","5-5-4-1-1","GO:0005975","carbohydrate metabolic process","5/29","144/4489",0.00201989021714056,0.023877219309097,0.0195206740316477,"Gpdh1/Sodh-1/Pgi/UGP/Taldo",5
"120","5-5-4-1-1","GO:0006163","purine nucleotide metabolic process","4/29","86/4489",0.00206935900678841,0.023877219309097,0.0195206740316477,"Pgi/AcCoAS/Paics/AdenoK",4
"121","5-5-4-1-1","GO:0006520","cellular amino acid metabolic process","4/29","88/4489",0.00225217783309491,0.0241304767831597,0.0197277231244779,"CG17896/Argl/Oat/CG7560",4
"122","5-5-4-1-1","GO:0019693","ribose phosphate metabolic process","4/29","88/4489",0.00225217783309491,0.0241304767831597,0.0197277231244779,"Pgi/AcCoAS/Paics/AdenoK",4
"123","5-5-4-1-1","GO:0072521","purine-containing compound metabolic process","4/29","94/4489",0.00286742151089857,0.0277492404280506,0.02268622112188,"Pgi/AcCoAS/Paics/AdenoK",4
"124","5-5-4-1-1","GO:0015980","energy derivation by oxidation of organic compounds","4/29","103/4489",0.00399361596767608,0.0324921832778098,0.0265637849253673,"aralar1/Nipsnap/UGP/Scsalpha1",4
"125","5-5-4-1-1","GO:0032787","monocarboxylic acid metabolic process","4/29","103/4489",0.00399361596767608,0.0324921832778098,0.0265637849253673,"Men/Mpc1/Pgi/AcCoAS",4
"126","5-5-4-1-1","GO:0009117","nucleotide metabolic process","4/29","104/4489",0.00413486864734087,0.0324921832778098,0.0265637849253673,"Pgi/AcCoAS/Paics/AdenoK",4
"127","5-5-4-1-1","GO:1901615","organic hydroxy compound metabolic process","4/29","105/4489",0.00427948771339007,0.0324921832778098,0.0265637849253673,"Gpdh1/Sodh-1/psh/Idh",4
"128","5-5-4-1-1","GO:0006753","nucleoside phosphate metabolic process","4/29","108/4489",0.00473392364578307,0.033630972641538,0.0274947951771171,"Pgi/AcCoAS/Paics/AdenoK",4
"129","6-6-0-0-0","GO:0050684","regulation of mRNA processing","5/19","76/4489",1.17714255026498e-05,0.00282628667757827,0.00223127895598285,"trv/fne/ps/bru3/Rbfox1",5
"130","6-6-0-0-0","GO:0006935","chemotaxis","7/19","217/4489",1.71603913594075e-05,0.00282628667757827,0.00223127895598285,"Fas2/ct/CadN/sm/alpha-Spec/Ten-a/Con",7
"131","6-6-0-0-0","GO:0048666","neuron development","9/19","451/4489",3.54930391508999e-05,0.00282628667757827,0.00223127895598285,"Appl/Fas2/ct/CadN/sm/chinmo/alpha-Spec/Ten-a/Con",9
"132","6-6-0-0-0","GO:0031175","neuron projection development","8/19","342/4489",3.75020317315959e-05,0.00282628667757827,0.00223127895598285,"Appl/Fas2/ct/CadN/sm/alpha-Spec/Ten-a/Con",8
"133","6-6-0-0-0","GO:0008038","neuron recognition","5/19","100/4489",4.50359436639e-05,0.00282628667757827,0.00223127895598285,"Fas2/CadN/alpha-Spec/Ten-a/Con",5
"134","6-6-0-0-0","GO:0042330","taxis","7/19","253/4489",4.66885369608416e-05,0.00282628667757827,0.00223127895598285,"Fas2/ct/CadN/sm/alpha-Spec/Ten-a/Con",7
"135","6-6-0-0-0","GO:0007417","central nervous system development","6/19","170/4489",4.86033566113219e-05,0.00282628667757827,0.00223127895598285,"Appl/Fas2/ct/chinmo/alpha-Spec/Ten-a",6
"136","6-6-0-0-0","GO:0008037","cell recognition","5/19","103/4489",5.19537992201888e-05,0.00282628667757827,0.00223127895598285,"Fas2/CadN/alpha-Spec/Ten-a/Con",5
"137","6-6-0-0-0","GO:0061564","axon development","7/19","262/4489",5.85048592073514e-05,0.00283017408752341,0.00223434796383427,"Appl/Fas2/CadN/sm/alpha-Spec/Ten-a/Con",7
"138","6-6-0-0-0","GO:1903311","regulation of mRNA metabolic process","5/19","107/4489",6.24303107541928e-05,0.00283017408752341,0.00223434796383427,"trv/fne/ps/bru3/Rbfox1",5
"139","6-6-0-0-0","GO:0000381","regulation of alternative mRNA splicing, via spliceosome","4/19","63/4489",0.000116623587698529,0.00482078275067195,0.00380588111895154,"trv/ps/bru3/Rbfox1",4
"140","6-6-0-0-0","GO:0000380","alternative mRNA splicing, via spliceosome","4/19","64/4489",0.000124064261965822,0.00482078275067195,0.00380588111895154,"trv/ps/bru3/Rbfox1",4
"141","6-6-0-0-0","GO:0120036","plasma membrane bounded cell projection organization","8/19","411/4489",0.000140866139972349,0.00505202293890067,0.00398843916229,"Appl/Fas2/ct/CadN/sm/alpha-Spec/Ten-a/Con",8
"142","6-6-0-0-0","GO:0048024","regulation of mRNA splicing, via spliceosome","4/19","68/4489",0.000157315374887861,0.00505202293890067,0.00398843916229,"trv/ps/bru3/Rbfox1",4
"143","6-6-0-0-0","GO:0030030","cell projection organization","8/19","419/4489",0.000161512179502052,0.00505202293890067,0.00398843916229,"Appl/Fas2/ct/CadN/sm/alpha-Spec/Ten-a/Con",8
"144","6-6-0-0-0","GO:0097485","neuron projection guidance","6/19","212/4489",0.000167162523713625,0.00505202293890067,0.00398843916229,"Fas2/ct/CadN/sm/alpha-Spec/Ten-a",6
"145","6-6-0-0-0","GO:0048667","cell morphogenesis involved in neuron differentiation","7/19","317/4489",0.000196793942056427,0.00530353407246486,0.00418700058352489,"Appl/Fas2/ct/CadN/sm/alpha-Spec/Ten-a",7
"146","6-6-0-0-0","GO:0048812","neuron projection morphogenesis","7/19","321/4489",0.000212917996681096,0.00530353407246486,0.00418700058352489,"Appl/Fas2/ct/CadN/sm/alpha-Spec/Ten-a",7
"147","6-6-0-0-0","GO:0048858","cell projection morphogenesis","7/19","322/4489",0.000217113317864217,0.00530353407246486,0.00418700058352489,"Appl/Fas2/ct/CadN/sm/alpha-Spec/Ten-a",7
"148","6-6-0-0-0","GO:0120039","plasma membrane bounded cell projection morphogenesis","7/19","322/4489",0.000217113317864217,0.00530353407246486,0.00418700058352489,"Appl/Fas2/ct/CadN/sm/alpha-Spec/Ten-a",7
"149","6-6-0-0-0","GO:0043484","regulation of RNA splicing","4/19","76/4489",0.000242553123900133,0.00530353407246486,0.00418700058352489,"trv/ps/bru3/Rbfox1",4
"150","6-6-0-0-0","GO:0040011","locomotion","8/19","444/4489",0.000243032707444124,0.00530353407246486,0.00418700058352489,"Fas2/ct/CadN/sm/alpha-Spec/Ten-a/Con/Gbeta13F",8
"151","6-6-0-0-0","GO:0032990","cell part morphogenesis","7/19","328/4489",0.00024372858788901,0.00530353407246486,0.00418700058352489,"Appl/Fas2/ct/CadN/sm/alpha-Spec/Ten-a",7
"152","6-6-0-0-0","GO:0007155","cell adhesion","5/19","149/4489",0.000300571721005718,0.00628888523950425,0.00496490939960862,"Fas2/CadN/Ten-a/Con/Gbeta13F",5
"153","6-6-0-0-0","GO:0007420","brain development","4/19","84/4489",0.000357006410873262,0.0065040454074494,0.00513477269009163,"Appl/Fas2/chinmo/Ten-a",4
"154","6-6-0-0-0","GO:0000904","cell morphogenesis involved in differentiation","7/19","349/4489",0.000358678974675518,0.0065040454074494,0.00513477269009163,"Appl/Fas2/ct/CadN/sm/alpha-Spec/Ten-a",7
"155","6-6-0-0-0","GO:0007610","behavior","7/19","349/4489",0.000358678974675518,0.0065040454074494,0.00513477269009163,"Appl/Fas2/Atpalpha/sm/Mid1/fne/Rbfox1",7
"156","6-6-0-0-0","GO:0007409","axonogenesis","6/19","253/4489",0.000439708034957176,0.00771616680699043,0.00609171063709771,"Appl/Fas2/CadN/sm/alpha-Spec/Ten-a",6
"157","6-6-0-0-0","GO:0006397","mRNA processing","5/19","168/4489",0.00052487240962795,0.00869212963872457,0.0068622076095194,"trv/fne/ps/bru3/Rbfox1",5
"158","6-6-0-0-0","GO:0060322","head development","4/19","93/4489",0.000527279922937336,0.00869212963872457,0.0068622076095194,"Appl/Fas2/chinmo/Ten-a",4
"159","6-6-0-0-0","GO:0098609","cell-cell adhesion","4/19","97/4489",0.000619009910544726,0.00990415856871562,0.00781907255424917,"Fas2/CadN/Ten-a/Con",4
"160","6-6-0-0-0","GO:0032989","cellular component morphogenesis","7/19","393/4489",0.000743243858860375,0.0115521331205727,0.00912010509518896,"Appl/Fas2/ct/CadN/sm/alpha-Spec/Ten-a",7
"161","6-6-0-0-0","GO:0000902","cell morphogenesis","7/19","410/4489",0.000960285884061413,0.0137472505507739,0.0108530925400847,"Appl/Fas2/ct/CadN/sm/alpha-Spec/Ten-a",7
"162","6-6-0-0-0","GO:0051124","synaptic assembly at neuromuscular junction","4/19","118/4489",0.0012954474131714,0.0168520849419278,0.0133042775857325,"Fas2/Atpalpha/alpha-Spec/Ten-a",4
"163","6-6-0-0-0","GO:0007411","axon guidance","5/19","205/4489",0.00130108008742825,0.0168520849419278,0.0133042775857325,"Fas2/CadN/sm/alpha-Spec/Ten-a",5
"164","6-6-0-0-0","GO:0006928","movement of cell or subcellular component","7/19","447/4489",0.00160922126757939,0.0198958265809816,0.0157072315113012,"Fas2/ct/CadN/sm/alpha-Spec/Ten-a/Gbeta13F",7
"165","6-6-0-0-0","GO:0016071","mRNA metabolic process","5/19","218/4489",0.00171415971015258,0.0207222862738446,0.0163596996898773,"trv/fne/ps/bru3/Rbfox1",5
"166","6-6-0-0-0","GO:0000375","RNA splicing, via transesterification reactions","4/19","136/4489",0.00219234186319272,0.0241843195539565,0.0190928838583867,"trv/ps/bru3/Rbfox1",4
"167","6-6-0-0-0","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","4/19","136/4489",0.00219234186319272,0.0241843195539565,0.0190928838583867,"trv/ps/bru3/Rbfox1",4
"168","6-6-0-0-0","GO:0000398","mRNA splicing, via spliceosome","4/19","136/4489",0.00219234186319272,0.0241843195539565,0.0190928838583867,"trv/ps/bru3/Rbfox1",4
"169","6-6-0-0-0","GO:0050808","synapse organization","5/19","239/4489",0.00257740209054082,0.0269635911010424,0.0212870456060861,"Appl/Fas2/Atpalpha/alpha-Spec/Ten-a",5
"170","6-6-0-0-0","GO:0007416","synapse assembly","4/19","145/4489",0.00277247188988353,0.0280140458354969,0.0221163519753923,"Fas2/Atpalpha/alpha-Spec/Ten-a",4
"171","6-6-0-0-0","GO:0008380","RNA splicing","4/19","146/4489",0.00284287146880709,0.0281185832551102,0.0221988815171922,"trv/ps/bru3/Rbfox1",4
"172","6-6-0-0-0","GO:0007528","neuromuscular junction development","4/19","147/4489",0.00291449971251548,0.0283122829215789,0.0223518023065097,"Fas2/Atpalpha/alpha-Spec/Ten-a",4
"173","6-6-0-0-0","GO:0006396","RNA processing","5/19","259/4489",0.00366330570076955,0.0327120551485034,0.0258253066961869,"trv/fne/ps/bru3/Rbfox1",5
"174","6-6-0-0-0","GO:0050877","nervous system process","5/19","260/4489",0.00372514491062794,0.0327120551485034,0.0258253066961869,"Appl/Fas2/ct/Atpalpha/Rbfox1",5
"175","6-6-0-0-0","GO:0048589","developmental growth","5/19","276/4489",0.00482141962350828,0.0409820667998203,0.0323542632630161,"Fas2/Atpalpha/CadN/alpha-Spec/Ten-a",5
"176","6-6-0-0-0","GO:0090066","regulation of anatomical structure size","4/19","171/4489",0.00503032913974538,0.042036860366293,0.0331869950260208,"Fas2/Atpalpha/CadN/chinmo",4
"177","6-6-0-0-0","GO:0034330","cell junction organization","5/19","290/4489",0.00595751710312021,0.0465160798183888,0.0367232209092543,"Appl/Fas2/Atpalpha/alpha-Spec/Ten-a",5
"178","7-1-1-2-1","GO:0051276","chromosome organization","34/154","203/4489",1.90295946561035e-15,2.45862362956857e-12,2.17338002124971e-12,"Spt6/Chro/Snr1/Gas41/chm/RpA-70/mor/mod(mdg4)/XNP/Bap170/Eb1/Spt5/Bap111/Rae1/Bap55/Iswi/Mtor/Su(var)2-10/Cul1/CG18004/Nup153/dre4/Dek/Chd1/pzg/Cap-G/CoRest/Bap60/asf1/Smn/brm/Gcn5/phol/HP4",34
"179","7-1-1-2-1","GO:0006366","transcription by RNA polymerase II","47/154","431/4489",9.60136345055968e-14,6.20248078906155e-11,5.48288386518803e-11,"lin-52/Spt6/Snr1/RpII18/Gas41/chm/CG7154/stc/TfIIS/Rpb11/TfIIFalpha/M1BP/MED7/Hexim/mor/mod(mdg4)/jigr1/TfIIA-L/woc/wdn/Sry-delta/pygo/Spt5/grau/Bap55/Iswi/Mtor/Su(var)2-10/MED26/Nup153/dre4/ovo/Tbp/hang/Dref/Chd1/pzg/CoRest/RpII140/Chi/zf30C/Bap60/asf1/brm/Gcn5/phol/Taf10",47
"180","7-1-1-2-1","GO:0006325","chromatin organization","25/154","133/4489",1.10698780811437e-12,4.76742749361254e-10,4.21432200633013e-10,"Spt6/Snr1/Gas41/chm/mor/XNP/Bap170/Spt5/Bap111/Bap55/Iswi/Mtor/CG18004/Nup153/dre4/Dek/Chd1/pzg/CoRest/Bap60/asf1/brm/Gcn5/phol/HP4",25
"181","7-1-1-2-1","GO:0006338","chromatin remodeling","17/154","62/4489",1.02381848020882e-11,3.30693369107448e-09,2.92327118691202e-09,"Spt6/Snr1/Gas41/chm/mor/XNP/Bap170/Bap111/Bap55/Iswi/Mtor/CG18004/Nup153/Chd1/asf1/brm/Gcn5",17
"182","7-1-1-2-1","GO:0016071","mRNA metabolic process","29/154","218/4489",1.17494328378206e-10,3.03605344529284e-08,2.68381781663902e-08,"Spx/Spt6/Sf3b1/U2af38/CG2091/Wdr33/CG14641/snRNP-U1-70K/Ref1/SF1/Nab2/BCAS2/Ars2/CG8435/CstF64/Tbp/ncm/SmD2/qkr58E-1/thoc7/l(3)72Ab/asf1/Edc3/CG9705/Smn/Cpsf5/Cpsf6/Sf3b6/CG6610",29
"183","7-1-1-2-1","GO:0006357","regulation of transcription by RNA polymerase II","40/154","399/4489",1.67954527231701e-10,3.61662081972262e-08,3.19702915870869e-08,"lin-52/Spt6/Snr1/Gas41/chm/CG7154/stc/TfIIFalpha/M1BP/MED7/Hexim/mor/mod(mdg4)/jigr1/woc/wdn/Sry-delta/pygo/Spt5/grau/Bap55/Iswi/Mtor/Su(var)2-10/MED26/Nup153/dre4/ovo/hang/Dref/Chd1/pzg/CoRest/Chi/zf30C/Bap60/asf1/brm/Gcn5/phol",40
"184","7-1-1-2-1","GO:0006397","mRNA processing","24/154","168/4489",1.33559744028335e-09,2.46513127549442e-07,2.17913266572547e-07,"Spx/Sf3b1/U2af38/Wdr33/CG14641/snRNP-U1-70K/Ref1/SF1/Nab2/BCAS2/Ars2/CG8435/CstF64/ncm/SmD2/qkr58E-1/thoc7/l(3)72Ab/asf1/Smn/Cpsf5/Cpsf6/Sf3b6/CG6610",24
"185","7-1-1-2-1","GO:0007049","cell cycle","32/154","342/4489",9.15476538152388e-08,1.31597831231159e-05,1.1633016692668e-05,"Chro/Tap42/Ing5/RanGAP/RpA-70/Aos1/Hexim/mor/mod(mdg4)/Eb1/Dsor1/PPP4R2r/grau/Rae1/Bap55/Mtor/Cul1/PhKgamma/Pp2A-29B/cnn/Dref/Mer/pzg/Cap-G/SmD2/l(3)72Ab/Ptp61F/brm/mop/Galphai/Eaf6/Sep1",32
"186","7-1-1-2-1","GO:0000375","RNA splicing, via transesterification reactions","19/154","136/4489",1.18792507370476e-07,1.31597831231159e-05,1.1633016692668e-05,"Spx/Sf3b1/U2af38/CG14641/snRNP-U1-70K/Ref1/SF1/BCAS2/Ars2/CG8435/ncm/SmD2/qkr58E-1/l(3)72Ab/asf1/Smn/Cpsf6/Sf3b6/CG6610",19
"187","7-1-1-2-1","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","19/154","136/4489",1.18792507370476e-07,1.31597831231159e-05,1.1633016692668e-05,"Spx/Sf3b1/U2af38/CG14641/snRNP-U1-70K/Ref1/SF1/BCAS2/Ars2/CG8435/ncm/SmD2/qkr58E-1/l(3)72Ab/asf1/Smn/Cpsf6/Sf3b6/CG6610",19
"188","7-1-1-2-1","GO:0000398","mRNA splicing, via spliceosome","19/154","136/4489",1.18792507370476e-07,1.31597831231159e-05,1.1633016692668e-05,"Spx/Sf3b1/U2af38/CG14641/snRNP-U1-70K/Ref1/SF1/BCAS2/Ars2/CG8435/ncm/SmD2/qkr58E-1/l(3)72Ab/asf1/Smn/Cpsf6/Sf3b6/CG6610",19
"189","7-1-1-2-1","GO:0006396","RNA processing","27/154","259/4489",1.22227087830798e-07,1.31597831231159e-05,1.1633016692668e-05,"CG11417/Spx/Sf3b1/U2af38/Wdr33/CG14641/snRNP-U1-70K/Ref1/SF1/Nab2/BCAS2/IntS11/Ars2/CG8435/CstF64/ncm/SmD2/qkr58E-1/CG3735/thoc7/l(3)72Ab/asf1/Smn/Cpsf5/Cpsf6/Sf3b6/CG6610",27
"190","7-1-1-2-1","GO:0045893","positive regulation of transcription, DNA-templated","25/154","231/4489",1.85289800204707e-07,1.59596281242987e-05,1.41080304015513e-05,"Spt6/Snr1/chm/TfIIFalpha/M1BP/mor/Sry-delta/pygo/Bap170/Spt5/Bap111/grau/Bap55/Iswi/Mtor/Nup153/dre4/ovo/Dref/pzg/Chi/Bap60/brm/Gcn5/vers",25
"191","7-1-1-2-1","GO:1902680","positive regulation of RNA biosynthetic process","25/154","231/4489",1.85289800204707e-07,1.59596281242987e-05,1.41080304015513e-05,"Spt6/Snr1/chm/TfIIFalpha/M1BP/mor/Sry-delta/pygo/Bap170/Spt5/Bap111/grau/Bap55/Iswi/Mtor/Nup153/dre4/ovo/Dref/pzg/Chi/Bap60/brm/Gcn5/vers",25
"192","7-1-1-2-1","GO:1903508","positive regulation of nucleic acid-templated transcription","25/154","231/4489",1.85289800204707e-07,1.59596281242987e-05,1.41080304015513e-05,"Spt6/Snr1/chm/TfIIFalpha/M1BP/mor/Sry-delta/pygo/Bap170/Spt5/Bap111/grau/Bap55/Iswi/Mtor/Nup153/dre4/ovo/Dref/pzg/Chi/Bap60/brm/Gcn5/vers",25
"193","7-1-1-2-1","GO:0008380","RNA splicing","19/154","146/4489",3.74050591331028e-07,3.02045852499805e-05,2.67003218154056e-05,"Spx/Sf3b1/U2af38/CG14641/snRNP-U1-70K/Ref1/SF1/BCAS2/Ars2/CG8435/ncm/SmD2/qkr58E-1/l(3)72Ab/asf1/Smn/Cpsf6/Sf3b6/CG6610",19
"194","7-1-1-2-1","GO:0010604","positive regulation of macromolecule metabolic process","37/154","470/4489",6.74328177059063e-07,5.12489414564888e-05,4.53031623596955e-05,"Spt6/CG2091/Snr1/chm/TfIIFalpha/M1BP/Aos1/mor/Nup358/Sry-delta/pygo/Bap170/Spt5/Smurf/Bap111/grau/Rae1/Bap55/Iswi/Mtor/Cul1/MED26/pen-2/Nup153/dre4/ovo/Dref/Mer/pzg/Chi/Bap60/brm/SCCRO/mop/Gcn5/vers/Uba2",37
"195","7-1-1-2-1","GO:0051254","positive regulation of RNA metabolic process","26/154","266/4489",7.80083195163186e-07,5.5992638230602e-05,4.94965068276057e-05,"Spt6/CG2091/Snr1/chm/TfIIFalpha/M1BP/mor/Sry-delta/pygo/Bap170/Spt5/Bap111/grau/Bap55/Iswi/Mtor/Nup153/dre4/ovo/Dref/pzg/Chi/Bap60/brm/Gcn5/vers",26
"196","7-1-1-2-1","GO:0071824","protein-DNA complex subunit organization","10/154","44/4489",1.53315149356692e-06,9.81107234500045e-05,8.67281529601229e-05,"Spt6/Gas41/chm/M1BP/XNP/Bap55/Iswi/Tbp/Chd1/asf1",10
"197","7-1-1-2-1","GO:0010557","positive regulation of macromolecule biosynthetic process","25/154","258/4489",1.54484848740164e-06,9.81107234500045e-05,8.67281529601229e-05,"Spt6/Snr1/chm/TfIIFalpha/M1BP/mor/Sry-delta/pygo/Bap170/Spt5/Bap111/grau/Bap55/Iswi/Mtor/Nup153/dre4/ovo/Dref/pzg/Chi/Bap60/brm/Gcn5/vers",25
"198","7-1-1-2-1","GO:0045935","positive regulation of nucleobase-containing compound metabolic process","26/154","276/4489",1.59467894152484e-06,9.81107234500045e-05,8.67281529601229e-05,"Spt6/CG2091/Snr1/chm/TfIIFalpha/M1BP/mor/Sry-delta/pygo/Bap170/Spt5/Bap111/grau/Bap55/Iswi/Mtor/Nup153/dre4/ovo/Dref/pzg/Chi/Bap60/brm/Gcn5/vers",26
"199","7-1-1-2-1","GO:0016573","histone acetylation","9/154","42/4489",8.8053513500188e-06,0.000517114270192013,0.000457119914582316,"Gas41/chm/Ing5/Bap55/CoRest/brm/Gcn5/Eaf6/Taf10",9
"200","7-1-1-2-1","GO:0006405","RNA export from nucleus","7/154","24/4489",1.03343804594441e-05,0.000537330909924311,0.000474991068329703,"Ref1/Nup358/Rae1/Mtor/Nup153/thoc7/CG9915",7
"201","7-1-1-2-1","GO:0006475","internal protein amino acid acetylation","9/154","43/4489",1.0813160726031e-05,0.000537330909924311,0.000474991068329703,"Gas41/chm/Ing5/Bap55/CoRest/brm/Gcn5/Eaf6/Taf10",9
"202","7-1-1-2-1","GO:0018393","internal peptidyl-lysine acetylation","9/154","43/4489",1.0813160726031e-05,0.000537330909924311,0.000474991068329703,"Gas41/chm/Ing5/Bap55/CoRest/brm/Gcn5/Eaf6/Taf10",9
"203","7-1-1-2-1","GO:0018394","peptidyl-lysine acetylation","9/154","43/4489",1.0813160726031e-05,0.000537330909924311,0.000474991068329703,"Gas41/chm/Ing5/Bap55/CoRest/brm/Gcn5/Eaf6/Taf10",9
"204","7-1-1-2-1","GO:0031328","positive regulation of cellular biosynthetic process","25/154","290/4489",1.28842193616045e-05,0.000616533756118262,0.000545004990539607,"Spt6/Snr1/chm/TfIIFalpha/M1BP/mor/Sry-delta/pygo/Bap170/Spt5/Bap111/grau/Bap55/Iswi/Mtor/Nup153/dre4/ovo/Dref/pzg/Chi/Bap60/brm/Gcn5/vers",25
"205","7-1-1-2-1","GO:0009891","positive regulation of biosynthetic process","25/154","291/4489",1.36868576406826e-05,0.000631550716848639,0.000558279719554158,"Spt6/Snr1/chm/TfIIFalpha/M1BP/mor/Sry-delta/pygo/Bap170/Spt5/Bap111/grau/Bap55/Iswi/Mtor/Nup153/dre4/ovo/Dref/pzg/Chi/Bap60/brm/Gcn5/vers",25
"206","7-1-1-2-1","GO:0006473","protein acetylation","9/154","46/4489",1.93403913612407e-05,0.000861647780645619,0.000761681474662292,"Gas41/chm/Ing5/Bap55/CoRest/brm/Gcn5/Eaf6/Taf10",9
"207","7-1-1-2-1","GO:0018205","peptidyl-lysine modification","12/154","83/4489",2.03943888946867e-05,0.000878318348397839,0.000776417963183685,"Gas41/chm/Ing5/Aos1/Bap55/Su(var)2-10/CoRest/brm/Gcn5/Uba2/Eaf6/Taf10",12
"208","7-1-1-2-1","GO:0051173","positive regulation of nitrogen compound metabolic process","31/154","428/4489",3.64295580045851e-05,0.00151828996586851,0.00134214161069524,"Spt6/CG2091/Snr1/chm/TfIIFalpha/M1BP/mor/Sry-delta/pygo/Bap170/Spt5/Smurf/Bap111/grau/Bap55/Iswi/Mtor/Cul1/pen-2/Nup153/dre4/ovo/Dref/Mer/pzg/Chi/Bap60/brm/SCCRO/Gcn5/vers",31
"209","7-1-1-2-1","GO:0045944","positive regulation of transcription by RNA polymerase II","17/154","170/4489",5.72318422156157e-05,0.00231073562945548,0.00204264963170865,"Spt6/chm/TfIIFalpha/M1BP/Sry-delta/pygo/Spt5/grau/Iswi/Mtor/Nup153/dre4/ovo/pzg/Chi/brm/Gcn5",17
"210","7-1-1-2-1","GO:0043543","protein acylation","9/154","53/4489",6.33254444017546e-05,0.00247928709597172,0.0021916461619108,"Gas41/chm/Ing5/Bap55/CoRest/brm/Gcn5/Eaf6/Taf10",9
"211","7-1-1-2-1","GO:0051168","nuclear export","8/154","42/4489",6.99610246043074e-05,0.00258262166335902,0.00228299210098138,"RanGAP/Ref1/Nup358/Rae1/Mtor/Nup153/thoc7/CG9915",8
