"","Name","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"101","3-3-2-0-0","GO:0016477","cell migration","31/293","198/4443",3.80660180315235e-06,0.00037985879046194,0.000309378661785291,"csw/numb/trbd/Abi/Pi3K92E/spas/shg/Sema2a/Vang/PlexB/Pten/alpha-Cat/zfh1/Stat92E/bun/Ppcs/hpo/Dhc64C/Csk/Src42A/dop/Pak/Frl/slmb/Mrtf/hep/CG11178/sl/mthl1/baz/foi",31
"102","3-3-2-0-0","GO:0040008","regulation of growth","31/293","200/4443",4.72686987690337e-06,0.00044810726433044,0.00036496411102196,"RhoGAP92B/Hs6st/Pi3K92E/p53/spas/puf/Trc8/shg/Sema2a/Galphao/Vang/Hcf/Pten/Arp2/dlg1/Mer/bun/Mob2/crb/Csk/Eps-15/scrib/hppy/Src42A/Pi4KIIIalpha/Pak/trio/Strip/sl/Abp1/ssp",31
"103","3-3-2-0-0","GO:0000902","cell morphogenesis","42/293","318/4443",6.67830552466249e-06,0.000602955584512385,0.000491081413768415,"Ten-m/Cont/Mical/Abi/msps/Pi3K92E/spas/shg/Sema2a/shn/Vang/LRP1/PlexB/CG8765/Pten/alpha-Cat/Arp2/zfh1/Stat92E/for/Slik/Mob2/crb/cwo/Ppcs/Dhc64C/pyd/scrib/Src42A/Pak/Frl/slmb/Sac1/LIMK1/trio/Strip/hep/baz/trc/DCTN1-p150/Liprin-beta/Abp1",42
"104","3-3-2-0-0","GO:0048870","cell motility","31/293","204/4443",7.20935878980556e-06,0.000619462546132978,0.000504525624681923,"csw/numb/trbd/Abi/Pi3K92E/spas/shg/Sema2a/Vang/PlexB/Pten/alpha-Cat/zfh1/Stat92E/bun/Ppcs/hpo/Dhc64C/Csk/Src42A/dop/Pak/Frl/slmb/Mrtf/hep/CG11178/sl/mthl1/baz/foi",31
"105","3-3-2-0-0","GO:0035556","intracellular signal transduction","48/293","386/4443",7.51457730013634e-06,0.000619462546132978,0.000504525624681923,"Rab27/MAPk-Ak2/Chro/Madm/CG5181/Mkk4/Sur-8/RhoGAP92B/Pi3K92E/p53/PTP-ER/CG5522/Galphao/Pten/PhKgamma/Rab10/Pp2B-14D/betaggt-I/CG17698/sra/Mer/crb/hpo/slim/Csk/norpA/RabX1/gek/CG7028/hppy/CG43658/RapGAP1/Src42A/Ric/Pi4KIIIalpha/dop/Pak/PRAS40/slmb/Sac1/trio/Herc4/Strip/Gapvd1/hep/sl/trc/Tak1",48
"106","3-3-2-0-0","GO:0007444","imaginal disc development","44/293","342/4443",7.88492151498205e-06,0.000622908799683582,0.000507332450108713,"csw/B4/tws/RhoGAP92B/Hs6st/Pi3K92E/unk/puf/shg/shn/Galphao/Vang/Pten/Pp2B-14D/CG8405/Nipped-A/Stat92E/lace/dlg1/crb/Dys/pic/Ppcs/Csk/pyd/px/ken/scrib/CG43658/Src42A/dop/Pak/LIMK1/trio/Mrtf/hep/mthl1/trc/MYPT-75D/ssp/Cdk8/Sep1/Tak1/lilli",44
"107","3-3-2-0-0","GO:0048666","neuron development","43/293","334/4443",9.97098375118931e-06,0.000756199407690197,0.000615891922652409,"csw/Ten-m/Cont/Mkk4/Mical/Abi/msps/Pi3K92E/spas/shg/Sema2a/shn/Vang/LRP1/PlexB/CG8765/Pten/exd/zfh1/for/Slik/Mob2/crb/cwo/didum/Dhc64C/gek/Src42A/PIG-V/Pak/Frl/slmb/Sac1/LIMK1/trio/CG12004/Strip/hep/baz/trc/DCTN1-p150/Liprin-beta/Abp1",43
"108","3-3-2-0-0","GO:0040011","locomotion","42/293","324/4443",1.07795027814793e-05,0.000786074510526335,0.000640223910138871,"csw/Ten-m/Cont/numb/trbd/Mical/Abi/msps/Pi3K92E/spas/shg/Sema2a/Vang/LRP1/PlexB/Pten/alpha-Cat/zfh1/Stat92E/for/dlg1/lap/bun/Ppcs/hpo/Dhc64C/Csk/norpA/Src42A/dop/Pak/Frl/slmb/Sac1/trio/Mrtf/hep/CG11178/sl/mthl1/baz/foi",42
"109","3-3-2-0-0","GO:0007163","establishment or maintenance of cell polarity","24/293","141/4443",1.19399253573772e-05,0.000838448091762485,0.000682879941492097,"csw/Cont/tws/Abi/msps/ric8a/shg/Khc-73/Vang/Slik/dlg1/crb/Dys/Dhc64C/Csk/scrib/jvl/Pi4KIIIalpha/Frl/slmb/baz/DCTN1-p150/Klp68D/Tak1",24
"110","3-3-2-0-0","GO:0000904","cell morphogenesis involved in differentiation","36/293","264/4443",1.6015174733273e-05,0.00108445611765306,0.000883242907282386,"Ten-m/Cont/Mical/Abi/msps/Pi3K92E/spas/shg/Sema2a/shn/Vang/LRP1/PlexB/CG8765/alpha-Cat/zfh1/Stat92E/for/crb/cwo/Ppcs/Dhc64C/Src42A/Pak/Frl/slmb/Sac1/LIMK1/trio/Strip/hep/baz/trc/DCTN1-p150/Liprin-beta/Abp1",36
"111","3-3-2-0-0","GO:0030029","actin filament-based process","32/293","225/4443",2.08397067880833e-05,0.00136248565759331,0.00110968602025837,"Mical/Abi/RhoGAP92B/Galphao/osp/Pten/alpha-Cat/Arp2/Slik/gukh/Vrp1/crb/Dys/Ppcs/didum/RhoGAP18B/Ssrp/gek/CG43658/jvl/Ack-like/Src42A/Svil/Pi4KIIIalpha/Frl/LIMK1/trio/Mrtf/hep/mthl1/Abp1/CG32066",32
"112","3-3-2-0-0","GO:0048638","regulation of developmental growth","24/293","147/4443",2.46577010408871e-05,0.00155836670578406,0.00126922271673619,"RhoGAP92B/Hs6st/Pi3K92E/p53/spas/Sema2a/Galphao/Vang/Pten/Arp2/dlg1/Mer/Mob2/crb/Csk/Eps-15/scrib/Src42A/Pi4KIIIalpha/Pak/trio/Strip/Abp1/ssp",24
"113","3-3-2-0-0","GO:0030036","actin cytoskeleton organization","31/293","217/4443",2.58688266532904e-05,0.00158217081724641,0.0012886101426274,"Mical/Abi/RhoGAP92B/Galphao/osp/Pten/Arp2/Slik/gukh/Vrp1/crb/Dys/Ppcs/didum/RhoGAP18B/Ssrp/gek/CG43658/jvl/Ack-like/Src42A/Svil/Pi4KIIIalpha/Frl/LIMK1/trio/Mrtf/hep/mthl1/Abp1/CG32066",31
"114","3-3-2-0-0","GO:0060284","regulation of cell development","19/293","102/4443",2.72751191822141e-05,0.00161605081154619,0.0013162039421154,"csw/numb/tws/Mical/Pi3K92E/unk/spas/Sema2a/Vang/PlexB/ari-1/Mer/bun/cwo/hpo/Dhc64C/slmb/DCTN1-p150/Abp1",19
"115","3-3-2-0-0","GO:0007423","sensory organ development","35/293","260/4443",2.81579978095618e-05,0.00161780496505846,0.0013176326247728,"csw/Ten-m/aux/numb/tws/Abi/Hs6st/unk/shg/Vang/Pten/exd/a/Slik/snama/Mer/bun/Mob2/crb/Ppcs/didum/hpo/pyd/norpA/scrib/Src42A/PIG-V/Frl/LIMK1/sl/trc/DCTN1-p150/Abp1/Cdk8/Tak1",35
"116","3-3-2-0-0","GO:0006793","phosphorus metabolic process","55/293","488/4443",2.92710992297011e-05,0.00163229423939745,0.00132943351609819,"csw/MAPk-Ak2/Madm/aux/CG7115/CycY/Mkk4/CG8312/PpD3/tws/Abi/PIG-L/Pi3K92E/p53/PPP4R2r/PTP-ER/CG8027/Pten/PhKgamma/Pp2B-14D/for/rdgB/Slik/CG40191/CG17698/Mer/Mob2/Atg13/Ppcs/hpo/Csk/norpA/Ssrp/gek/CG7028/hppy/Ack-like/Src42A/PIG-V/Pi4KIIIalpha/dop/Pak/PRAS40/Sac1/LIMK1/Eip63E/FucT6/hep/pdgy/sl/trc/MYPT-75D/Cdk8/mal/Tak1",55
"117","3-3-2-0-0","GO:0044087","regulation of cellular component biogenesis","30/293","211/4443",3.86180760064031e-05,0.00208651916028054,0.0016993801954983,"tws/Abi/msps/RhoGAP92B/Pi3K92E/spas/wde/Galphao/Pten/Arp2/Stat92E/dlg1/Vrp1/Mob2/Ssrp/gek/Eps-15/CG43658/Src42A/Svil/Pi4KIIIalpha/Pak/slmb/trio/Cnb/Strip/hep/baz/Abp1/CG32066",30
"118","3-3-2-0-0","GO:0009887","animal organ morphogenesis","49/293","422/4443",3.96174524103899e-05,0.00208651916028054,0.0016993801954983,"csw/Ten-m/Cont/aux/numb/RhoGAP92B/Hs6st/unk/shg/shn/Galphao/Vang/Pten/exd/Stat92E/Slik/dlg1/snama/Mer/bun/Mob2/crb/Dys/Ppcs/didum/hpo/pyd/norpA/px/scrib/CG43658/Src42A/PIG-V/Pak/Frl/LIMK1/trio/Mrtf/hep/sl/mthl1/baz/trc/MYPT-75D/DCTN1-p150/Cdk8/foi/Sep1/Tak1",49
"119","3-3-2-0-0","GO:0007166","cell surface receptor signaling pathway","46/293","388/4443",4.19206217890972e-05,0.00214814861924671,0.00174957474152505,"csw/fs(1)M3/crq/numb/CycY/Mkk4/trbd/tws/Pi3K92E/p53/Pli/puf/shams/PPP4R2r/Sema2a/shn/Galphao/Cul4/PlexB/Pten/Stat92E/Duba/kek5/dlg1/crb/pic/inaE/hpo/ken/Eps-15/hppy/Ack-like/Src42A/Pi4KIIIalpha/PRAS40/slmb/Sac1/Herc4/Strip/Eip63E/Fit1/hep/sl/mthl1/Mvb12/Tak1",46
"120","3-3-2-0-0","GO:0006796","phosphate-containing compound metabolic process","54/293","483/4443",4.41761584814182e-05,0.0022041578021255,0.00179519181418949,"csw/MAPk-Ak2/Madm/aux/CG7115/CycY/Mkk4/CG8312/PpD3/tws/Abi/PIG-L/Pi3K92E/p53/PPP4R2r/PTP-ER/CG8027/Pten/PhKgamma/Pp2B-14D/for/rdgB/Slik/CG40191/CG17698/Mer/Mob2/Atg13/Ppcs/hpo/Csk/norpA/Ssrp/gek/CG7028/hppy/Ack-like/Src42A/PIG-V/Pi4KIIIalpha/dop/Pak/PRAS40/Sac1/LIMK1/Eip63E/hep/pdgy/sl/trc/MYPT-75D/Cdk8/mal/Tak1",54
"121","3-3-2-0-0","GO:0002009","morphogenesis of an epithelium","43/293","355/4443",4.60932299628797e-05,0.00224084010281076,0.00182506797180957,"csw/Abi/RhoGAP92B/Hs6st/unk/shg/shn/Galphao/Vang/Pten/alpha-Cat/Stat92E/Slik/dlg1/crb/Dys/Ppcs/hpo/Dhc64C/pyd/px/scrib/CG43658/Ack-like/Src42A/Pak/Frl/slmb/Sac1/LIMK1/trio/Mrtf/Eip63E/hep/mthl1/baz/trc/MYPT-75D/DCTN1-p150/Cdk8/foi/Sep1/Tak1",43
"122","3-3-2-0-0","GO:0048729","tissue morphogenesis","43/293","356/4443",4.93551810913046e-05,0.00229409477103143,0.00186844161065018,"csw/Abi/RhoGAP92B/Hs6st/unk/shg/shn/Galphao/Vang/Pten/alpha-Cat/Stat92E/Slik/dlg1/crb/Dys/Ppcs/hpo/Dhc64C/pyd/px/scrib/CG43658/Ack-like/Src42A/Pak/Frl/slmb/Sac1/LIMK1/trio/Mrtf/Eip63E/hep/mthl1/baz/trc/MYPT-75D/DCTN1-p150/Cdk8/foi/Sep1/Tak1",43
"123","3-3-2-0-0","GO:0045595","regulation of cell differentiation","25/293","163/4443",4.96085894579582e-05,0.00229409477103143,0.00186844161065018,"csw/numb/tws/Mical/Pi3K92E/p53/unk/spas/Sema2a/Vang/PlexB/ari-1/Pten/zfh1/Stat92E/Mer/bun/cwo/hpo/Dhc64C/Src42A/slmb/sl/DCTN1-p150/Abp1",25
"124","3-3-2-0-0","GO:0120035","regulation of plasma membrane bounded cell projection organization","17/293","89/4443",5.209419376473e-05,0.00235168074709352,0.00191534291360549,"Abi/Pi3K92E/spas/Sema2a/Vang/PlexB/Pten/Arp2/Pak/LIMK1/trio/Cnb/hep/baz/trc/DCTN1-p150/Abp1",17
"125","3-3-2-0-0","GO:0048667","cell morphogenesis involved in neuron differentiation","32/293","236/4443",5.51326896693929e-05,0.00243096696774811,0.00197991813329252,"Ten-m/Cont/Mical/Abi/msps/Pi3K92E/spas/shg/Sema2a/shn/Vang/LRP1/PlexB/CG8765/zfh1/for/crb/cwo/Dhc64C/Src42A/Pak/Frl/Sac1/LIMK1/trio/Strip/hep/baz/trc/DCTN1-p150/Liprin-beta/Abp1",32
"126","3-3-2-0-0","GO:0045216","cell-cell junction organization","13/293","57/4443",5.9808707232508e-05,0.00254710871455901,0.00207451059530206,"Cont/pasi2/shg/Galphao/alpha-Cat/dlg1/crb/Csk/pyd/scrib/Src42A/Pak/baz",13
"127","3-3-2-0-0","GO:0051124","synaptic assembly at neuromuscular junction","17/293","90/4443",6.04535296176981e-05,0.00254710871455901,0.00207451059530206,"Ten-m/RhoGAP92B/Pi3K92E/spas/Galphao/Arp2/dlg1/Mob2/Eps-15/Src42A/Pi4KIIIalpha/Pak/LIMK1/trio/Strip/Liprin-beta/Abp1",17
"128","3-3-2-0-0","GO:0007416","synapse assembly","19/293","108/4443",6.24104117278705e-05,0.0025723943616531,0.00209510466830174,"Ten-m/Mical/RhoGAP92B/Pi3K92E/spas/Galphao/Arp2/dlg1/Mob2/Eps-15/Src42A/Pi4KIIIalpha/Pak/LIMK1/trio/Strip/baz/Liprin-beta/Abp1",19
"129","3-3-2-0-0","GO:0050767","regulation of neurogenesis","15/293","74/4443",7.07842630810135e-05,0.00280992831919908,0.00228856586956754,"numb/tws/unk/spas/Sema2a/Vang/PlexB/ari-1/Mer/bun/cwo/hpo/slmb/DCTN1-p150/Abp1",15
"130","3-3-2-0-0","GO:0007528","neuromuscular junction development","19/293","109/4443",7.11374258025084e-05,0.00280992831919908,0.00228856586956754,"Ten-m/Abi/RhoGAP92B/Pi3K92E/spas/Galphao/Arp2/dlg1/Mob2/Eps-15/Src42A/CrebB/Pi4KIIIalpha/Pak/LIMK1/trio/Strip/Liprin-beta/Abp1",19
"131","3-3-2-0-0","GO:0031344","regulation of cell projection organization","17/293","92/4443",8.07964869597022e-05,0.00312632937297134,0.00254626093168385,"Abi/Pi3K92E/spas/Sema2a/Vang/PlexB/Pten/Arp2/Pak/LIMK1/trio/Cnb/hep/baz/trc/DCTN1-p150/Abp1",17
"132","3-3-2-0-0","GO:0051239","regulation of multicellular organismal process","37/293","296/4443",8.48310307512141e-05,0.00317521464037361,0.00258607588131695,"numb/tws/RhoGAP92B/Pi3K92E/p53/unk/spas/shg/Sema2a/shn/Galphao/Vang/PlexB/ari-1/Pten/Pp2B-14D/Arp2/for/dlg1/Mer/bun/Mob2/crb/cwo/hpo/pyd/mld/Src42A/CrebB/Pak/slmb/trio/Strip/hep/sl/DCTN1-p150/Abp1",37
"133","3-3-2-0-0","GO:0045197","establishment or maintenance of epithelial cell apical/basal polarity","7/293","18/4443",8.54092545670117e-05,0.00317521464037361,0.00258607588131695,"Cont/dlg1/Dhc64C/Csk/scrib/baz/DCTN1-p150",7
"134","3-3-2-0-0","GO:0007043","cell-cell junction assembly","11/293","44/4443",9.14703586439252e-05,0.00330816824483679,0.00269436087895601,"Cont/pasi2/shg/Galphao/alpha-Cat/dlg1/crb/pyd/scrib/Pak/baz",11
"135","3-3-2-0-0","GO:0035088","establishment or maintenance of apical/basal cell polarity","8/293","24/4443",9.4219981656744e-05,0.00330816824483679,0.00269436087895601,"Cont/dlg1/crb/Dhc64C/Csk/scrib/baz/DCTN1-p150",8
"136","3-3-2-0-0","GO:0061245","establishment or maintenance of bipolar cell polarity","8/293","24/4443",9.4219981656744e-05,0.00330816824483679,0.00269436087895601,"Cont/dlg1/crb/Dhc64C/Csk/scrib/baz/DCTN1-p150",8
"137","3-3-2-0-0","GO:0050808","synapse organization","24/293","160/4443",0.0001013562573379,0.00349402661659378,0.00284573453616648,"Ten-m/Mical/Abi/RhoGAP92B/Pi3K92E/spas/Galphao/Arp2/dlg1/Dyb/Mob2/Dys/Eps-15/Src42A/CrebB/Pi4KIIIalpha/Pak/Sac1/LIMK1/trio/Strip/baz/Liprin-beta/Abp1",24
"138","3-3-2-0-0","GO:0030010","establishment of cell polarity","11/293","45/4443",0.000114071514773754,0.00386213557162568,0.00314554346190033,"msps/Khc-73/Slik/dlg1/Dys/Dhc64C/scrib/Pi4KIIIalpha/slmb/baz/DCTN1-p150",11
"139","3-3-2-0-0","GO:0120036","plasma membrane bounded cell projection organization","39/293","324/4443",0.000124206669525115,0.00413150605999328,0.00336493414946155,"Rilpl/Ten-m/Cont/Mical/Abi/msps/Pi3K92E/spas/shg/Sema2a/shn/Galphao/Vang/LRP1/PlexB/CG8765/Pten/Arp2/zfh1/for/crb/cwo/Dhc64C/scrib/Src42A/Pak/Frl/Sac1/LIMK1/trio/Cnb/Strip/hep/baz/trc/DCTN1-p150/Liprin-beta/Abp1/CG10874",39
"140","3-3-2-0-0","GO:0032990","cell part morphogenesis","32/293","247/4443",0.000134543192838476,0.00439817057968534,0.00358212094181568,"Ten-m/Cont/Mical/Abi/msps/Pi3K92E/spas/Miga/shg/Sema2a/shn/Vang/LRP1/PlexB/CG8765/zfh1/for/crb/cwo/Dhc64C/Src42A/Pak/Frl/Sac1/LIMK1/trio/Strip/hep/trc/DCTN1-p150/Liprin-beta/Abp1",32
"141","3-3-2-0-0","GO:0009966","regulation of signal transduction","51/293","471/4443",0.000172890397914833,0.00547002699590852,0.00445510193370963,"MAPk-Ak2/numb/CycY/trbd/tws/Sur-8/RhoGAP92B/Pi3K92E/p53/Pli/puf/shams/PPP4R2r/PTP-ER/CG5522/Cul4/Pten/betaggt-I/Duba/rdgB/kek5/dlg1/sra/Mer/crb/scny/pic/hpo/slim/Csk/norpA/ken/Eps-15/CG7028/hppy/CG43658/RapGAP1/Src42A/Pi4KIIIalpha/Pak/PRAS40/slmb/Sac1/trio/Herc4/Strip/Eip63E/Gapvd1/sl/Mvb12/Tak1",51
"142","3-3-2-0-0","GO:0030030","cell projection organization","39/293","329/4443",0.000173102120123687,0.00547002699590852,0.00445510193370963,"Rilpl/Ten-m/Cont/Mical/Abi/msps/Pi3K92E/spas/shg/Sema2a/shn/Galphao/Vang/LRP1/PlexB/CG8765/Pten/Arp2/zfh1/for/crb/cwo/Dhc64C/scrib/Src42A/Pak/Frl/Sac1/LIMK1/trio/Cnb/Strip/hep/baz/trc/DCTN1-p150/Liprin-beta/Abp1/CG10874",39
"143","3-3-2-0-0","GO:0051130","positive regulation of cellular component organization","25/293","177/4443",0.000195204567843485,0.00582390168691015,0.0047433176630564,"numb/prd1/Abi/msps/RhoGAP92B/Pi3K92E/spas/wde/Vang/PlexB/Arp2/Stat92E/dlg1/lap/Vrp1/norpA/Ssrp/CG43658/Pak/slmb/trio/hep/DCTN1-p150/Abp1/Cdc27",25
"144","3-3-2-0-0","GO:0048812","neuron projection morphogenesis","31/293","241/4443",0.000196587398714267,0.00582390168691015,0.0047433176630564,"Ten-m/Cont/Mical/Abi/msps/Pi3K92E/spas/shg/Sema2a/shn/Vang/LRP1/PlexB/CG8765/zfh1/for/crb/cwo/Dhc64C/Src42A/Pak/Frl/Sac1/LIMK1/trio/Strip/hep/trc/DCTN1-p150/Liprin-beta/Abp1",31
"145","3-3-2-0-0","GO:0048858","cell projection morphogenesis","31/293","241/4443",0.000196587398714267,0.00582390168691015,0.0047433176630564,"Ten-m/Cont/Mical/Abi/msps/Pi3K92E/spas/shg/Sema2a/shn/Vang/LRP1/PlexB/CG8765/zfh1/for/crb/cwo/Dhc64C/Src42A/Pak/Frl/Sac1/LIMK1/trio/Strip/hep/trc/DCTN1-p150/Liprin-beta/Abp1",31
"146","3-3-2-0-0","GO:0120039","plasma membrane bounded cell projection morphogenesis","31/293","241/4443",0.000196587398714267,0.00582390168691015,0.0047433176630564,"Ten-m/Cont/Mical/Abi/msps/Pi3K92E/spas/shg/Sema2a/shn/Vang/LRP1/PlexB/CG8765/zfh1/for/crb/cwo/Dhc64C/Src42A/Pak/Frl/Sac1/LIMK1/trio/Strip/hep/trc/DCTN1-p150/Liprin-beta/Abp1",31
"147","3-3-2-0-0","GO:0008582","regulation of synaptic assembly at neuromuscular junction","14/293","73/4443",0.00022972412556559,0.00646639513893848,0.00526660097092091,"RhoGAP92B/Pi3K92E/spas/Galphao/Arp2/dlg1/Mob2/Eps-15/Src42A/Pi4KIIIalpha/Pak/trio/Strip/Abp1",14
"148","3-3-2-0-0","GO:0007155","cell adhesion","17/293","100/4443",0.000234968333100029,0.00646639513893848,0.00526660097092091,"Ten-m/Cont/Abi/shg/Galphao/PlexB/Pten/alpha-Cat/dlg1/Mer/pyd/scrib/Src42A/Pak/Fit1/baz/bves",17
"149","3-3-2-0-0","GO:0044089","positive regulation of cellular component biogenesis","17/293","100/4443",0.000234968333100029,0.00646639513893848,0.00526660097092091,"Abi/msps/RhoGAP92B/Pi3K92E/spas/wde/Arp2/Stat92E/dlg1/Vrp1/Ssrp/CG43658/Pak/slmb/trio/hep/Abp1",17
"150","3-3-2-0-0","GO:0034333","adherens junction assembly","6/293","15/4443",0.000235327671195546,0.00646639513893848,0.00526660097092091,"shg/alpha-Cat/crb/pyd/scrib/baz",6
"151","3-3-2-0-0","GO:1900425","negative regulation of defense response to bacterium","6/293","15/4443",0.000235327671195546,0.00646639513893848,0.00526660097092091,"trbd/Pli/puf/dlg1/scny/slmb",6
"152","3-3-2-0-0","GO:0032989","cellular component morphogenesis","39/293","336/4443",0.000270773095361139,0.00733005958021981,0.00597001854551547,"fs(1)M3/Ten-m/Cont/Mical/Abi/msps/Pi3K92E/spas/Miga/shg/Sema2a/shn/Vang/LRP1/Cul4/PlexB/CG8765/zfh1/for/bun/crb/cwo/pic/Ppcs/Dhc64C/jvl/Src42A/Pak/Frl/slmb/Sac1/LIMK1/trio/Strip/hep/trc/DCTN1-p150/Liprin-beta/Abp1",39
"153","3-3-2-0-0","GO:1901888","regulation of cell junction assembly","15/293","83/4443",0.000274490627740299,0.00733005958021981,0.00597001854551547,"RhoGAP92B/Pi3K92E/spas/Galphao/Pten/Arp2/dlg1/Mob2/Eps-15/Src42A/Pi4KIIIalpha/Pak/trio/Strip/Abp1",15
"154","3-3-2-0-0","GO:0061564","axon development","25/293","181/4443",0.000278864119808888,0.00734342182163405,0.00598090151695378,"Ten-m/Cont/Mical/Abi/msps/spas/shg/Sema2a/Vang/LRP1/PlexB/Pten/zfh1/for/Src42A/Pak/Frl/Sac1/LIMK1/trio/Strip/hep/DCTN1-p150/Liprin-beta/Abp1",25
"155","3-3-2-0-0","GO:0031175","neuron projection development","32/293","257/4443",0.000284074103176917,0.00737814383045801,0.00600918110108922,"Ten-m/Cont/Mical/Abi/msps/Pi3K92E/spas/shg/Sema2a/shn/Vang/LRP1/PlexB/CG8765/Pten/zfh1/for/crb/cwo/Dhc64C/Src42A/Pak/Frl/Sac1/LIMK1/trio/Strip/hep/trc/DCTN1-p150/Liprin-beta/Abp1",32
"156","3-3-2-0-0","GO:0045927","positive regulation of growth","15/293","84/4443",0.00031464011720131,0.00777245001288974,0.00633032654280993,"RhoGAP92B/Pi3K92E/p53/spas/puf/Vang/Hcf/Arp2/dlg1/bun/Pak/trio/sl/Abp1/ssp",15
"157","3-3-2-0-0","GO:0034332","adherens junction organization","8/293","28/4443",0.000315536434433379,0.00777245001288974,0.00633032654280993,"shg/alpha-Cat/crb/Csk/pyd/scrib/Src42A/baz",8
"158","3-3-2-0-0","GO:0045887","positive regulation of synaptic assembly at neuromuscular junction","8/293","28/4443",0.000315536434433379,0.00777245001288974,0.00633032654280993,"RhoGAP92B/Pi3K92E/spas/Arp2/dlg1/Pak/trio/Abp1",8
"159","3-3-2-0-0","GO:0048675","axon extension","9/293","35/4443",0.000319752690403692,0.00777245001288974,0.00633032654280993,"Abi/spas/Sema2a/Vang/Frl/Strip/hep/DCTN1-p150/Abp1",9
"160","3-3-2-0-0","GO:0050770","regulation of axonogenesis","9/293","35/4443",0.000319752690403692,0.00777245001288974,0.00633032654280993,"spas/Sema2a/Vang/PlexB/Pak/LIMK1/trio/DCTN1-p150/Abp1",9
"161","3-3-2-0-0","GO:0001738","morphogenesis of a polarized epithelium","13/293","67/4443",0.000340390038692339,0.00806724391700844,0.00657042351002186,"Abi/shg/Galphao/Vang/Pten/dlg1/Dhc64C/scrib/Frl/LIMK1/baz/DCTN1-p150/Tak1",13
"162","3-3-2-0-0","GO:0051962","positive regulation of nervous system development","13/293","67/4443",0.000340390038692339,0.00806724391700844,0.00657042351002186,"RhoGAP92B/Pi3K92E/spas/Vang/PlexB/ari-1/Arp2/dlg1/bun/Pak/trio/DCTN1-p150/Abp1",13
"163","3-3-2-0-0","GO:0016049","cell growth","16/293","94/4443",0.000352844976827243,0.00824574748486776,0.00671580699550356,"Abi/Pi3K92E/spas/puf/shg/Sema2a/Vang/Pten/Mer/bun/Frl/Strip/hep/sl/DCTN1-p150/Abp1",16
"164","3-3-2-0-0","GO:1904396","regulation of neuromuscular junction development","14/293","76/4443",0.000356619880674661,0.00824574748486776,0.00671580699550356,"RhoGAP92B/Pi3K92E/spas/Galphao/Arp2/dlg1/Mob2/Eps-15/Src42A/Pi4KIIIalpha/Pak/trio/Strip/Abp1",14
"165","3-3-2-0-0","GO:0048640","negative regulation of developmental growth","12/293","59/4443",0.000364444258497806,0.00832513631460048,0.00678046578587548,"spas/Sema2a/Galphao/Pten/dlg1/Mer/Mob2/crb/Csk/scrib/Src42A/Strip",12
"166","3-3-2-0-0","GO:0097435","supramolecular fiber organization","25/293","185/4443",0.000392807031213233,0.00886444853665273,0.00721971241576147,"Ten-m/Mical/Abi/msps/RhoGAP92B/spas/osp/Arp2/Vrp1/didum/Dhc64C/Ssrp/gek/CG43658/jvl/Ack-like/Src42A/Svil/Pi4KIIIalpha/Sac1/hep/mthl1/DCTN1-p150/Abp1/CG32066",25
"167","3-3-2-0-0","GO:0051241","negative regulation of multicellular organismal process","16/293","95/4443",0.000399476105428831,0.00886444853665273,0.00721971241576147,"numb/tws/p53/spas/Sema2a/shn/Galphao/Pten/Mer/Mob2/crb/hpo/Src42A/slmb/Strip/sl",16
"168","3-3-2-0-0","GO:0043297","apical junction assembly","9/293","36/4443",0.000402079416746907,0.00886444853665273,0.00721971241576147,"Cont/pasi2/shg/Galphao/dlg1/crb/scrib/Pak/baz",9
"169","3-3-2-0-0","GO:0045570","regulation of imaginal disc growth","8/293","29/4443",0.000411167995493907,0.00887352873073949,0.00722710784365691,"Hs6st/Pi3K92E/Pten/dlg1/crb/Csk/scrib/ssp",8
"170","3-3-2-0-0","GO:0007409","axonogenesis","24/293","175/4443",0.000411851544464702,0.00887352873073949,0.00722710784365691,"Ten-m/Cont/Mical/Abi/msps/spas/shg/Sema2a/Vang/LRP1/PlexB/zfh1/for/Src42A/Pak/Frl/Sac1/LIMK1/trio/Strip/hep/DCTN1-p150/Liprin-beta/Abp1",24
"171","3-3-2-0-0","GO:0010975","regulation of neuron projection development","12/293","60/4443",0.000429197513569296,0.0091433537722178,0.00744686874519405,"Pi3K92E/spas/Sema2a/Vang/PlexB/Pten/Pak/LIMK1/trio/trc/DCTN1-p150/Abp1",12
"172","3-3-2-0-0","GO:1990138","neuron projection extension","9/293","37/4443",0.000501106867698885,0.0104885020849445,0.00854243424306769,"Abi/spas/Sema2a/Vang/Frl/Strip/hep/DCTN1-p150/Abp1",9
"173","3-3-2-0-0","GO:0045596","negative regulation of cell differentiation","12/293","61/4443",0.000503403844794275,0.0104885020849445,0.00854243424306769,"numb/tws/p53/Sema2a/Pten/zfh1/Stat92E/Mer/bun/hpo/slmb/sl",12
"174","3-3-2-0-0","GO:1904398","positive regulation of neuromuscular junction development","8/293","30/4443",0.000529088442346366,0.010903822681399,0.0088806950219922,"RhoGAP92B/Pi3K92E/spas/Arp2/dlg1/Pak/trio/Abp1",8
