Tissue,Module,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,Count
head,3,GO:0009156,ribonucleoside monophosphate biosynthetic process,4/254,10/4489,0.0016028917422486995,0.022635958994195047,0.020164748490420097,4
head,3,GO:0043094,cellular metabolic compound salvage,4/254,10/4489,0.0016028917422486995,0.022635958994195047,0.020164748490420097,4
head,3,GO:0009062,fatty acid catabolic process,7/254,32/4489,0.0016963969079936264,0.023667802644055654,0.02108394381526638,7
head,3,GO:0044272,sulfur compound biosynthetic process,6/254,24/4489,0.0017538151895139724,0.02417759511258548,0.021538081274732994,6
head,3,GO:1901575,organic substance catabolic process,43/254,489/4489,0.0017971526265302446,0.024483561664964976,0.021810644879252505,43
head,3,GO:0006164,purine nucleotide biosynthetic process,9/254,51/4489,0.0019296260713882192,0.02557790850772494,0.022785519805081755,9
head,3,GO:0006081,cellular aldehyde metabolic process,5/254,17/4489,0.0019658323464486352,0.02557790850772494,0.022785519805081755,5
head,3,GO:0006165,nucleoside diphosphate phosphorylation,5/254,17/4489,0.0019658323464486352,0.02557790850772494,0.022785519805081755,5
head,3,GO:0046939,nucleotide phosphorylation,5/254,17/4489,0.0019658323464486352,0.02557790850772494,0.022785519805081755,5
head,3,GO:0016042,lipid catabolic process,11/254,72/4489,0.0021255513562165795,0.027348760783319992,0.024363044784704652,11
head,3,GO:0002791,regulation of peptide secretion,4/254,11/4489,0.002407729911774604,0.030305991715597735,0.026997429216694648,4
head,3,GO:0090276,regulation of peptide hormone secretion,4/254,11/4489,0.002407729911774604,0.030305991715597735,0.026997429216694648,4
head,3,GO:0009116,nucleoside metabolic process,5/254,18/4489,0.002597897334019835,0.03200388417866988,0.02850995954467456,5
head,3,GO:0034637,cellular carbohydrate biosynthetic process,5/254,18/4489,0.002597897334019835,0.03200388417866988,0.02850995954467456,5
head,3,GO:0002790,peptide secretion,4/254,12/4489,0.003452599652404092,0.03958525146023701,0.03526365460506524,4
head,3,GO:0006739,"NADP metabolic process",4/254,12/4489,0.003452599652404092,0.03958525146023701,0.03526365460506524,4
head,3,GO:0009123,nucleoside monophosphate metabolic process,4/254,12/4489,0.003452599652404092,0.03958525146023701,0.03526365460506524,4
head,3,GO:0009161,ribonucleoside monophosphate metabolic process,4/254,12/4489,0.003452599652404092,0.03958525146023701,0.03526365460506524,4
head,3,GO:0030072,peptide hormone secretion,4/254,12/4489,0.003452599652404092,0.03958525146023701,0.03526365460506524,4
head,3,GO:0071322,cellular response to carbohydrate stimulus,4/254,12/4489,0.003452599652404092,0.03958525146023701,0.03526365460506524,4
head,3,GO:0090087,regulation of peptide transport,4/254,12/4489,0.003452599652404092,0.03958525146023701,0.03526365460506524,4
head,3,GO:0009152,purine ribonucleotide biosynthetic process,8/254,46/4489,0.0037568583531808566,0.042651391891994433,0.037995058680260464,8
head,3,GO:0009132,nucleoside diphosphate metabolic process,5/254,20/4489,0.004283182252132861,0.04815461211621217,0.04289748193244971,5
head,4,GO:0007268,chemical synaptic transmission,60/260,223/4489,4.284957523305848e-26,3.205195868118539e-23,2.4601682315601968e-23,60
head,4,GO:0098916,anterograde trans-synaptic signaling,60/260,223/4489,4.284957523305848e-26,3.205195868118539e-23,2.4601682315601968e-23,60
head,4,GO:0099537,trans-synaptic signaling,60/260,224/4489,5.583585884119763e-26,3.205195868118539e-23,2.4601682315601968e-23,60
head,4,GO:0099536,synaptic signaling,60/260,225/4489,7.263899984404622e-26,3.205195868118539e-23,2.4601682315601968e-23,60
head,4,GO:0007267,cell-cell signaling,73/260,347/4489,1.2245314834238802e-24,4.322596136486297e-22,3.3178358298242817e-22,73
head,4,GO:0050804,modulation of chemical synaptic transmission,33/260,105/4489,1.037687581419381e-16,2.6164551160074393e-14,2.0082765673484863e-14,33
head,4,GO:0099177,regulation of trans-synaptic signaling,33/260,105/4489,1.037687581419381e-16,2.6164551160074393e-14,2.0082765673484863e-14,33
head,4,GO:0050877,nervous system process,51/260,260/4489,1.1197029275451381e-15,2.470344583896461e-13,1.8961285101981483e-13,51
head,4,GO:0003008,system process,55/260,332/4489,1.4741979703422646e-13,2.8910660196156635e-11,2.219055892199409e-11,55
head,4,GO:0050808,synapse organization,45/260,239/4489,3.3837481723608677e-13,5.511235526871029e-11,4.230183463893254e-11,45
head,4,GO:0007610,behavior,56/260,349/4489,3.434764351024437e-13,5.511235526871029e-11,4.230183463893254e-11,56
head,4,GO:0048666,neuron development,64/260,451/4489,1.736297725471322e-12,2.5538045712140695e-10,1.9601887479663084e-10,64
head,4,GO:0034330,cell junction organization,49/260,290/4489,1.914134604685886e-12,2.598805828669684e-10,1.994729745935818e-10,49
head,4,GO:0006836,neurotransmitter transport,26/260,94/4489,6.346103504672284e-12,8.000623346961844e-10,6.140928729709196e-10,26
head,4,GO:0007269,neurotransmitter secretion,24/260,81/4489,8.474182377852478e-12,9.348082435568514e-10,7.17517942124746e-10,24
head,4,GO:0099643,signal release from synapse,24/260,81/4489,8.474182377852478e-12,9.348082435568514e-10,7.17517942124746e-10,24
head,4,GO:0001505,regulation of neurotransmitter levels,25/260,89/4489,1.1371826656760602e-11,1.1806631793636744e-9,9.0622544317343e-10,25
head,4,GO:0023061,signal release,27/260,111/4489,6.541980183193587e-11,6.414775012964823e-9,4.923700874719383e-9,27
head,4,GO:0040011,locomotion,60/260,444/4489,8.690435645986779e-11,8.072957323771929e-9,6.196449128191127e-9,60
head,4,GO:0042391,regulation of membrane potential,18/260,50/4489,1.0198663962875036e-10,9.000320947237219e-9,6.908252905379037e-9,18
head,4,GO:0042330,taxis,42/260,253/4489,1.6954677330596632e-10,1.4250002613572883e-8,1.0937679059888654e-8,42
head,4,GO:0061564,axon development,42/260,262/4489,5.297745105665113e-10,4.250236414317693e-8,3.2622956703306226e-8,42
head,4,GO:0007528,neuromuscular junction development,30/260,147/4489,5.755817507317676e-10,4.3002505487479474e-8,3.300684333525336e-8,30
head,4,GO:0000904,cell morphogenesis involved in differentiation,50/260,349/4489,5.847366185266331e-10,4.3002505487479474e-8,3.300684333525336e-8,50
head,4,GO:0007409,axonogenesis,41/260,253/4489,6.236079648151647e-10,4.4026722315950627e-8,3.3792987398615455e-8,41
head,4,GO:0048667,cell morphogenesis involved in neuron differentiation,47/260,317/4489,6.56229119922267e-10,4.454786141010774e-8,3.4192990985423385e-08,47
head,4,GO:0031175,neuron projection development,49/260,342/4489,8.995569872842384e-10,5.8804373428025215e-8,4.5135666379524945e-8,49
head,4,GO:0048812,neuron projection morphogenesis,47/260,321/4489,1.01229392138005e-9,6.381067040127815e-8,4.8978281083312953e-8,47
head,4,GO:0048858,cell projection morphogenesis,47/260,322/4489,1.126618485263247e-9,6.628272088298771e-8,5.0875718966098206e-8,47
head,4,GO:0120039,plasma membrane bounded cell projection morphogenesis,47/260,322/4489,1.126618485263247e-9,6.628272088298771e-8,5.0875718966098206e-8,47
head,4,GO:0007416,synapse assembly,29/260,145/4489,1.883102674975542e-9,1.072153619784462e-7,8.229382487923676e-8,29
head,4,GO:0032990,cell part morphogenesis,47/260,328/4489,2.1170945931601167e-9,1.1677099865398769e-7,8.962831386174573e-8,47
head,4,GO:0008306,associative learning,15/260,41/4489,3.0275818168908513e-9,1.6192975475188947e-7,1.2429020090394021e-7,15
head,4,GO:0006935,chemotaxis,36/260,217/4489,4.134864264497724e-9,2.1464810078936715e-7,1.6475449871233967e-7,36
head,4,GO:0007611,learning or memory,26/260,124/4489,4.80492456191362e-9,2.3557477366048722e-7,1.8081689798780204e-7,26
head,4,GO:0050890,cognition,26/260,124/4489,4.80492456191362e-9,2.3557477366048722e-7,1.8081689798780204e-7,26
head,4,GO:0007274,neuromuscular synaptic transmission,18/260,62/4489,5.54792956255351e-9,2.6465123453802554e-7,2.0313471826476152e-7,18
head,4,GO:0000902,cell morphogenesis,53/260,410/4489,7.311788758222343e-9,3.396133462700641e-7,2.606723582224974e-7,53
head,4,GO:0097485,neuron projection guidance,35/260,212/4489,7.954183491685885e-9,3.5997779135450225e-7,2.7630321602698337e-7,35
head,4,GO:0006812,cation transport,34/260,204/4489,1.0377929010651702e-8,4.579261175950063e-7,3.514840693870721e-7,34
head,4,GO:0007411,axon guidance,34/260,205/4489,1.1811121284879926e-8,5.084543675076358e-7,3.902673451512314e-7,34
head,4,GO:0030030,cell projection organization,53/260,419/4489,1.587346248780169e-8,6.559401829071516e-7,5.034710096326252e-7,53
head,4,GO:0007612,learning,16/260,52/4489,1.5980412388106245e-8,6.559401829071516e-7,5.034710096326252e-7,16
head,4,GO:0099003,vesicle-mediated transport in synapse,20/260,81/4489,1.6854342317048022e-8,6.610647597686613e-7,5.07404410807972e-7,20
head,4,GO:0099504,synaptic vesicle cycle,20/260,81/4489,1.6854342317048022e-8,6.610647597686613e-7,5.07404410807972e-7,20
head,4,GO:0034329,cell junction assembly,32/260,188/4489,1.738258693355766e-8,6.669623029941145e-7,5.119311071736546e-7,32
head,4,GO:0016079,synaptic vesicle exocytosis,15/260,46/4489,1.8770013609612275e-8,7.04873915339695e-7,5.41030403484233e-7,15
head,4,GO:0120036,plasma membrane bounded cell projection organization,52/260,411/4489,2.2241665443793672e-8,8.178445730894966e-7,6.277417418018083e-7,52
head,4,GO:0032989,cellular component morphogenesis,50/260,393/4489,3.669164308423305e-8,1.3216479600749252e-6,1.0144391976242306e-6,50
head,4,GO:0006811,ion transport,39/260,275/4489,8.211883303003064e-8,2.898794805960081e-6,2.2249881707294613e-6,39
head,4,GO:0098609,cell-cell adhesion,21/260,97/4489,8.769578808540493e-8,3.0349620778576413e-6,2.3295042160147815e-6,21
head,4,GO:0045055,regulated exocytosis,15/260,51/4489,8.988474249256817e-8,3.0508955865265925e-6,2.341734080727434e-6,15
head,4,GO:0034220,ion transmembrane transport,30/260,183/4489,1.217217665276386e-7,4.053564489080795e-6,3.111338898134476e-6,30
head,4,GO:0006928,movement of cell or subcellular component,53/260,447/4489,1.4811863222144358e-7,4.8412849235342205e-6,3.715958668011655e-6,53
head,4,GO:0008038,neuron recognition,21/260,100/4489,1.5308194285276693e-7,4.912538711547885e-6,3.77064996079447e-6,21
head,4,GO:0140352,export from cell,29/260,175/4489,1.5802308881529114e-7,4.980549138553373e-6,3.822851791452626e-6,29
head,4,GO:0051124,synaptic assembly at neuromuscular junction,23/260,118/4489,1.6354375485730132e-7,5.0641180232129265e-6,3.8869956140599595e-6,23
head,4,GO:0008355,olfactory learning,12/260,34/4489,1.9348826847403324e-7,5.873018173093579e-6,4.507872007616779e-6,12
head,4,GO:1990709,presynaptic active zone organization,9/260,18/4489,1.9632185394477118e-7,5.873018173093579e-6,4.507872007616779e-6,9
head,4,GO:0007635,chemosensory behavior,15/260,54/4489,2.0831505035498552e-7,6.1279343979424906e-6,4.703534558015199e-6,15
head,4,GO:0007626,locomotory behavior,24/260,129/4489,2.1868700052125304e-7,6.327582883934617e-6,4.856776008125154e-6,24
head,4,GO:0008037,cell recognition,21/260,103/4489,2.6096395622067525e-7,7.429054560153094e-6,5.702217515382157e-6,21
head,4,GO:0051049,regulation of transport,33/260,225/4489,4.1524521709473823e-7,1.163345727257481e-5,8.929333239781588e-6,33
head,4,GO:0048790,maintenance of presynaptic active zone structure,7/260,11/4489,5.457964819099612e-7,1.505204360267315e-5,1.155329066148224e-5,7
head,4,GO:0040007,growth,41/260,322/4489,7.553307716133825e-7,2.0510135567655695e-5,1.5742683450468396e-5,41
head,4,GO:0051046,regulation of secretion,17/260,75/4489,7.824746788407289e-7,2.092526982051343e-5,1.6061322355151802e-5,17
head,4,GO:0048167,regulation of synaptic plasticity,11/260,32/4489,8.664074814082192e-7,2.2824017980380697e-5,1.7518718437900677e-5,11
head,4,GO:0046903,secretion,28/260,181/4489,1.133232112962678e-6,2.9414039402634215e-5,2.257693079540196e-5,28
head,4,GO:0032940,secretion by cell,27/260,171/4489,1.1818050126339847e-6,3.023022967099975e-5,2.3203402765216454e-5,27
head,4,GO:0099558,maintenance of synapse structure,7/260,12/4489,1.2453780401833703e-6,3.14013177274807e-5,2.4102278762646583e-5,7
head,4,GO:0030534,adult behavior,20/260,104/4489,1.3630648986867236e-6,3.388464149552207e-5,2.6008369527202568e-5,20
head,4,GO:0046928,regulation of neurotransmitter secretion,9/260,22/4489,1.634339936628466e-6,3.951520531711291e-5,3.033014417362417e-5,9
head,4,GO:0051588,regulation of neurotransmitter transport,9/260,22/4489,1.634339936628466e-6,3.951520531711291e-5,3.033014417362417e-5,9
head,4,GO:0007617,mating behavior,15/260,63/4489,1.8307795002560901e-6,4.366656510745945e-5,3.3516546469837666e-5,15
head,4,GO:0042048,olfactory behavior,13/260,48/4489,1.9009459231827022e-6,4.414696782128249e-5,3.388528259191326e-5,13
head,4,GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,13/260,48/4489,1.9009459231827022e-6,4.414696782128249e-5,3.388528259191326e-5,13
head,4,GO:1903530,regulation of secretion by cell,16/260,72/4489,2.212865005338985e-6,5.072346408341959e-5,3.893311362776861e-5,16
head,4,GO:1900073,regulation of neuromuscular synaptic transmission,9/260,23/4489,2.5502396720850824e-6,5.7707346426027826e-5,4.4293636409898804e-5,9
head,4,GO:0007155,cell adhesion,24/260,149/4489,3.3520181429527518e-6,7.459139245575156e-5,5.725309204744432e-5,24
head,4,GO:0008039,synaptic target recognition,12/260,43/4489,3.3809129724986544e-6,7.459139245575156e-5,5.725309204744432e-5,12
head,4,GO:0043269,regulation of ion transport,14/260,58/4489,3.42462030273504e-6,7.462289918922649e-5,5.7277275238726403e-05,14
head,4,GO:0006887,exocytosis,16/260,75/4489,3.924706605277156e-6,8.447691656480708e-5,6.48407882027176e-5,16
head,4,GO:0034331,cell junction maintenance,8/260,19/4489,4.921612441061012e-6,1.0465838504183959e-4,8.033120116227676e-5,8
head,4,GO:0048589,developmental growth,35/260,276/4489,5.951879982165634e-6,1.2506033533955173e-4,9.599084632891193e-5,35
head,4,GO:0019098,reproductive behavior,15/260,69/4489,6.198128718383188e-6,1.2870231985819209e-4,9.878627443416921e-5,15
head,4,GO:0030001,metal ion transport,22/260,134/4489,6.357032355991395e-6,1.3046700125959084e-4,1.0014076673391586e-4,22
head,4,GO:0042461,photoreceptor cell development,17/260,89/4489,9.555775000220113e-6,1.9386141236078734e-4,1.4879954537547834e-4,17
head,4,GO:0050803,regulation of synapse structure or activity,23/260,148/4489,1.006459119414086e-5,1.9959554446807436e-4,1.5320081451045876e-4,23
head,4,GO:0098655,cation transmembrane transport,23/260,148/4489,1.006459119414086e-5,1.9959554446807436e-4,1.5320081451045876e-4,23
head,4,GO:0032879,regulation of localization,43/260,381/4489,1.0222691572765576e-5,2.004783402881249e-4,1.5387840999005024e-4,43
head,4,GO:0098660,inorganic ion transmembrane transport,23/260,149/4489,1.1289902147929173e-5,2.1897447572631856e-4,1.6807523498420875e-4,23
head,4,GO:0043954,cellular component maintenance,8/260,21/4489,1.196596649795354e-5,2.295644659661739e-4,1.7620364854537994e-4,8
head,4,GO:0017156,calcium-ion regulated exocytosis,6/260,11/4489,1.287936426910813e-5,2.444309455373747e-4,1.8761450836833238e-4,6
head,4,GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,10/260,34/4489,1.3587775279928916e-5,2.5513216350079297e-4,1.9582829546773255e-4,10
head,4,GO:0055085,transmembrane transport,37/260,313/4489,1.6357914474682e-5,3.0391283208224977e-4,2.332702041985123e-4,37
head,4,GO:0046530,photoreceptor cell differentiation,24/260,164/4489,1.833559614848441e-5,3.371075750216145e-4,2.587490377532833e-4,24
head,4,GO:0007619,courtship behavior,11/260,43/4489,2.179466706485255e-5,3.9657306566458504e-4,3.0439214880591676e-4,11
head,4,GO:0050805,negative regulation of synaptic transmission,7/260,17/4489,2.3767010895685732e-5,4.2804871664168696e-4,3.2855148252145585e-4,7
head,4,GO:0098662,inorganic cation transmembrane transport,21/260,135/4489,2.448238129185865e-5,4.364788179811163e-4,3.350220597833289e-4,21
head,4,GO:0048749,compound eye development,32/260,259/4489,2.6639648105787164e-5,4.579502881722134e-4,3.5150262166550684e-4,32
head,4,GO:0001654,eye development,33/260,271/4489,2.6724577723364292e-5,4.579502881722134e-4,3.5150262166550684e-4,33
head,4,GO:0048880,sensory system development,33/260,271/4489,2.6724577723364292e-5,4.579502881722134e-4,3.5150262166550684e-4,33
head,4,GO:0150063,visual system development,33/260,271/4489,2.6724577723364292e-5,4.579502881722134e-4,3.5150262166550684e-4,33
head,4,GO:0043270,positive regulation of ion transport,9/260,30/4489,3.115644185512167e-5,5.287607680220168e-4,4.0585365048119014e-4,9
head,4,GO:0045467,R7 cell development,6/260,13/4489,4.3325816949961526e-5,7.282863515874486e-4,5.590007660611577e-4,6
head,4,GO:0051050,positive regulation of transport,19/260,120/4489,4.694002597731178e-5,7.81595715565616e-4,5.999187034041735e-4,19
head,4,GO:0042051,compound eye photoreceptor development,14/260,72/4489,4.841142598489138e-5,7.985623071339559e-4,6.129415173886395e-4,14
head,4,GO:0007600,sensory perception,19/260,121/4489,5.28229256990047e-5,8.63263554247623e-4,6.626033662243572e-4,19
head,4,GO:0051172,negative regulation of nitrogen compound metabolic process,34/260,293/4489,5.511081500918189e-5,8.923907201028077e-4,6.849601054255635e-4,34
head,4,GO:0010648,negative regulation of cell communication,32/260,269/4489,5.715824211377955e-5,9.171299757347356e-4,7.039488765591798e-4,32
head,4,GO:0007423,sensory organ development,36/260,319/4489,5.942646049606204e-5,9.449342592391847e-4,7.252902290984528e-4,36
head,4,GO:0023057,negative regulation of signaling,32/260,270/4489,6.151741229252763e-5,9.67216183263361e-4,7.423928599134908e-4,32
head,4,GO:0007498,mesoderm development,12/260,56/4489,6.24717534798998e-5,9.67216183263361e-4,7.423928599134908e-4,12
head,4,GO:0008045,motor neuron axon guidance,12/260,56/4489,6.24717534798998e-5,9.67216183263361e-4,7.423928599134908e-4,12
head,4,GO:0001751,compound eye photoreceptor cell differentiation,21/260,144/4489,6.576641394424937e-5,9.867131141304724e-4,7.573578517285929e-4,21
head,4,GO:0048592,eye morphogenesis,28/260,223/4489,6.597768772029772e-5,9.867131141304724e-4,7.573578517285929e-4,28
head,4,GO:0090596,sensory organ morphogenesis,28/260,223/4489,6.597768772029772e-5,9.867131141304724e-4,7.573578517285929e-4,28
head,4,GO:0006813,potassium ion transport,11/260,48/4489,6.604425632570728e-5,9.867131141304724e-4,7.573578517285929e-4,11
head,4,GO:0042462,eye photoreceptor cell development,14/260,74/4489,6.652626661842845e-5,9.867131141304724e-4,7.573578517285929e-4,14
head,4,GO:0001754,eye photoreceptor cell differentiation,21/260,147/4489,8.944631814214381e-5,0.001304733483643668,0.0010014563849407487,21
head,4,GO:0051093,negative regulation of developmental process,21/260,147/4489,8.944631814214381e-5,0.001304733483643668,0.0010014563849407487,21
head,4,GO:0031327,negative regulation of cellular biosynthetic process,28/260,227/4489,9.079319471472931e-5,0.0013135244973073543,0.0010082039827252513,28
head,4,GO:0070588,calcium ion transmembrane transport,9/260,34/4489,9.304155465145376e-5,0.0013351084874781778,0.0010247709100249978,9
head,4,GO:0001745,compound eye morphogenesis,27/260,217/4489,1.0506649201920699e-4,0.0014955028904346803,0.0011478826420095024,27
head,4,GO:0009890,negative regulation of biosynthetic process,28/260,230/4489,1.1460595953945006e-4,0.0016182361486970346,0.0012420873257033452,28
head,4,GO:0009612,response to mechanical stimulus,7/260,21/4489,1.1622730467073802e-4,0.0016281047043162904,0.0012496619975876342,7
head,4,GO:0019932,second-messenger-mediated signaling,9/260,35/4489,1.1899522119985227e-4,0.0016537524836042461,0.0012693481117630326,9
head,4,GO:0001738,morphogenesis of a polarized epithelium,14/260,78/4489,1.2112792500850715e-4,0.001670240528437618,0.001282003614193657,14
head,4,GO:0050793,regulation of developmental process,46/260,462/4489,1.2307361161147183e-4,0.0016709782775012475,0.0012825698781238142,46
head,4,GO:0010558,negative regulation of macromolecule biosynthetic process,27/260,219/4489,1.2307488729470945e-4,0.0016709782775012475,0.0012825698781238142,27
head,4,GO:0001708,cell fate specification,12/260,60/4489,1.2713046362352782e-4,0.0017128646434773024,0.0013147200215627185,12
head,4,GO:0031324,negative regulation of cellular metabolic process,36/260,331/4489,1.291204899618786e-4,0.001726497460475119,0.0013251839759245434,36
head,4,GO:0019722,calcium-mediated signaling,7/260,22/4489,1.6212749540168417e-4,0.002151541574315583,0.001651429256683558,7
head,4,GO:0051961,negative regulation of nervous system development,13/260,71/4489,1.7194079226669372e-4,0.002245969881730861,0.0017239082974728603,13
head,4,GO:0051239,regulation of multicellular organismal process,40/260,388/4489,1.7283630321991963e-4,0.002245969881730861,0.0017239082974728603,40
head,4,GO:0035556,intracellular signal transduction,43/260,428/4489,1.7306056879059327e-4,0.002245969881730861,0.0017239082974728603,43
head,4,GO:0015837,amine transport,5/260,11/4489,2.1718128714410788e-4,0.002797485599799752,0.0021472276528655323,5
head,4,GO:0009628,response to abiotic stimulus,29/260,251/4489,2.1895955938329363e-4,0.002797485599799752,0.0021472276528655323,29
head,4,GO:2001257,regulation of cation channel activity,7/260,23/4489,2.216657045225226e-4,0.002797485599799752,0.0021472276528655323,7
head,4,GO:0045165,cell fate commitment,24/260,191/4489,2.2189687477165173e-4,0.002797485599799752,0.0021472276528655323,24
head,4,GO:0007606,sensory perception of chemical stimulus,12/260,64/4489,2.4233534580928728e-4,0.0030334885486056175,0.002328373199377027,12
head,4,GO:0098659,inorganic cation import across plasma membrane,6/260,17/4489,2.564573859416356e-4,0.003165365637671237,0.002429596287868127,6
head,4,GO:0099587,inorganic ion import across plasma membrane,6/260,17/4489,2.564573859416356e-4,0.003165365637671237,0.002429596287868127,6
head,4,GO:0099172,presynapse organization,8/260,31/4489,2.790937649976851e-4,0.003406199618444972,0.0026144499233270784,8
head,4,GO:0007623,circadian rhythm,17/260,115/4489,2.798294304104934e-4,0.003406199618444972,0.0026144499233270784,17
head,4,GO:0051128,regulation of cellular component organization,43/260,439/4489,3.0641521403247527e-4,0.0037042661148446493,0.00284323273583126,43
head,4,GO:0048511,rhythmic process,17/260,116/4489,3.1108504247791957e-4,0.00371737491506848,0.0028532944778250392,17
head,4,GO:0048512,circadian behavior,14/260,85/4489,3.1171189089526066e-4,0.00371737491506848,0.0028532944778250392,14
head,4,GO:0006357,regulation of transcription by RNA polymerase II,40/260,399/4489,3.149240957135804e-4,0.0037304767042581843,0.002863350838455514,40
head,4,GO:0050807,regulation of synapse organization,18/260,127/4489,3.176698477269132e-4,0.0037379152082533456,0.0028690603089441217,18
head,4,GO:0008582,regulation of synaptic assembly at neuromuscular junction,15/260,96/4489,3.466662341174494e-4,0.003963444252773113,0.0030421665443977914,15
head,4,GO:0007622,rhythmic behavior,14/260,86/4489,3.5335972761529503e-4,0.003963444252773113,0.0030421665443977914,14
head,4,GO:0022898,regulation of transmembrane transporter activity,8/260,32/4489,3.537499004858761e-4,0.003963444252773113,0.0030421665443977914,8
head,4,GO:0032409,regulation of transporter activity,8/260,32/4489,3.537499004858761e-4,0.003963444252773113,0.0030421665443977914,8
head,4,GO:0032412,regulation of ion transmembrane transporter activity,8/260,32/4489,3.537499004858761e-4,0.003963444252773113,0.0030421665443977914,8
head,4,GO:0007522,visceral muscle development,5/260,12/4489,3.5480124189130415e-4,0.003963444252773113,0.0030421665443977914,5
head,4,GO:0016082,synaptic vesicle priming,5/260,12/4489,3.5480124189130415e-4,0.003963444252773113,0.0030421665443977914,5
head,4,GO:0048499,synaptic vesicle membrane organization,5/260,12/4489,3.5480124189130415e-4,0.003963444252773113,0.0030421665443977914,5
head,4,GO:2001259,positive regulation of cation channel activity,6/260,18/4489,3.66194416570416e-4,0.004064988334885436,0.0031201073427747465,6
head,4,GO:0032411,positive regulation of transporter activity,7/260,25/4489,3.932310518039287e-4,0.0042842765829255195,0.0032884234156702803,7
head,4,GO:0032414,positive regulation of ion transmembrane transporter activity,7/260,25/4489,3.932310518039287e-4,0.0042842765829255195,0.0032884234156702803,7
head,4,GO:0098657,import into cell,7/260,25/4489,3.932310518039287e-4,0.0042842765829255195,0.0032884234156702803,7
head,4,GO:0045664,regulation of neuron differentiation,11/260,59/4489,4.6284777581487405e-4,0.005011817940572102,0.003846852356950229,11
head,4,GO:0040008,regulation of growth,27/260,239/4489,5.239064636402557e-4,0.005620618441979474,0.004314141007799364,27
head,4,GO:0071805,potassium ion transmembrane transport,9/260,42/4489,5.254402509499225e-4,0.005620618441979474,0.004314141007799364,9
head,4,GO:1904396,regulation of neuromuscular junction development,15/260,100/4489,5.444637679492321e-4,0.005763563662837461,0.004423859510405137,15
head,4,GO:0007204,positive regulation of cytosolic calcium ion concentration,5/260,13/4489,5.494733824796447e-4,0.005763563662837461,0.004423859510405137,5
head,4,GO:0045466,R7 cell differentiation,10/260,51/4489,5.512127810226318e-4,0.005763563662837461,0.004423859510405137,10
head,4,GO:0007422,peripheral nervous system development,8/260,34/4489,5.518653025606408e-4,0.005763563662837461,0.004423859510405137,8
head,4,GO:0007613,memory,14/260,90/4489,5.710299762733516e-4,0.005928634753661562,0.004550560863552962,14
head,4,GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,20/260,157/4489,6.263849339570853e-4,0.006465318177978103,0.004962495598662782,20
head,4,GO:0006816,calcium ion transport,9/260,43/4489,6.314820140045788e-4,0.0064800334576632646,0.004973790404062993,9
head,4,GO:0008344,adult locomotory behavior,10/260,52/4489,6.48288427411191e-4,0.00661404089237429,0.0050766486527423355,10
head,4,GO:0034764,positive regulation of transmembrane transport,7/260,27/4489,6.573412780693384e-4,0.006629756318813612,0.005088711127069104,7
head,4,GO:0034767,positive regulation of ion transmembrane transport,7/260,27/4489,6.573412780693384e-4,0.006629756318813612,0.005088711127069104,7
head,4,GO:0051963,regulation of synapse assembly,15/260,102/4489,6.751554109781198e-4,0.006743917299696578,0.005176336105388099,15
head,4,GO:0034762,regulation of transmembrane transport,8/260,35/4489,6.801231044453206e-4,0.006743917299696578,0.005176336105388099,8
head,4,GO:0034765,regulation of ion transmembrane transport,8/260,35/4489,6.801231044453206e-4,0.006743917299696578,0.005176336105388099,8
head,4,GO:0051480,regulation of cytosolic calcium ion concentration,6/260,20/4489,6.929484862957866e-4,0.006832704348112086,0.005244485162379756,6
head,4,GO:0048729,tissue morphogenesis,40/260,416/4489,7.443153606966946e-4,0.007298425620164811,0.005601952451559334,40
head,4,GO:0006366,transcription by RNA polymerase II,41/260,431/4489,7.902830618479843e-4,0.007706351404208245,0.005915058450702854,41
head,4,GO:1901888,regulation of cell junction assembly,15/260,105/4489,9.208223247215862e-4,0.008929952764470327,0.0068542413644689494,15
head,4,GO:0045596,negative regulation of cell differentiation,11/260,64/4489,9.499533948459447e-4,0.00916211880821362,0.007032441870386718,11
head,4,GO:0051241,negative regulation of multicellular organismal process,16/260,117/4489,0.0010165641941414928,0.009751281536194211,0.007484657424828955,16
head,4,GO:0051960,regulation of nervous system development,19/260,152/4489,0.0010798760719214822,0.010302601442926574,0.007907826483999703,19
head,4,GO:0051253,negative regulation of RNA metabolic process,21/260,177/4489,0.001182685085628562,0.011222791269539846,0.008614123968330273,21
head,4,GO:0098739,import across plasma membrane,6/260,22/4489,0.00120920300777485,0.01140311894930452,0.008752535612199148,6
head,4,GO:0060179,male mating behavior,8/260,38/4489,0.0012146098370930595,0.01140311894930452,0.008752535612199148,8
head,4,GO:2000026,regulation of multicellular organismal development,22/260,192/4489,0.0014415735678395825,0.013462314006544249,0.010333083719351394,22
head,4,GO:0017157,regulation of exocytosis,6/260,23/4489,0.0015577455853933203,0.01447063662220637,0.01110702807978506,6
head,4,GO:0140029,exocytic process,7/260,31/4489,0.0015945761839951443,0.014709728743640769,0.011290544740161425,7
head,4,GO:0007186,G protein-coupled receptor signaling pathway,16/260,122/4489,0.0016001517953422252,0.014709728743640769,0.011290544740161425,16
